disc_number;duration_ms;explicit;track_number;track_popularity;track_id;track_name;audio_features_danceability;audio_features_energy;audio_features_key;audio_features_loudness;audio_features_mode;audio_features_speechiness;audio_features_acousticness;audio_features_instrumentalness;audio_features_liveness;audio_features_valence;audio_features_tempo;audio_features_id;audio_features_time_signature;album_id;album_name;album_release_date;album_total_tracks
1;225880;FALSO;8;71;66tOfHVH3aUrscg8vExRV4;dorothea;605;488;40;-8322;1;264;696;0;129;354;119966;66tOfHVH3aUrscg8vExRV4;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;275320;FALSO;9;71;2awNGIJHodfLZSClB3PYhz;coney island (feat. The National);537;537;80;-11266;1;617;819;904;142;292;107895;2awNGIJHodfLZSClB3PYhz;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;260440;VERDADERO;10;72;43Ykum9T72UOPhBN31grpN;ivy;515;545;20;-9277;1;353;855;0.00197;921;535;88856;43Ykum9T72UOPhBN31grpN;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;275040;VERDADERO;11;71;52OkpDsU6MmPx1AwGOb6Ap;cowboy like me;604;517;0;-9014;1;347;768;155;123;511;127967;52OkpDsU6MmPx1AwGOb6Ap;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;215920;FALSO;12;71;5VYWxXUpxuxEmCqMLDqICo;long story short;546;73;0;-7704;1;417;66;179;972;573;157895;5VYWxXUpxuxEmCqMLDqICo;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;257773;FALSO;13;71;5uICWmZTLkpEVbK22PBP6e;marjorie;535;561;50;-11609;1;484;876;136;115;287;96103;5uICWmZTLkpEVbK22PBP6e;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;180653;FALSO;14;69;6a8aUhYbaQBUI8PcJ5ZmQ6;closure;689;704;90;-10813;1;245;835;0.000483;134;92;151884;6a8aUhYbaQBUI8PcJ5ZmQ6;50;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;304106;FALSO;15;72;6Wlq9rqkxrqj5Kls4Kw14H;evermore (feat. Bon Iver);39;27;10;-10673;1;308;937;227;111;32;125177;6Wlq9rqkxrqj5Kls4Kw14H;50;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;245026;FALSO;16;83;3zwMVvkBe2qIKDObWgXw4N;right where you left me - bonus track;581;619;100;-6524;1;282;769;106;117;645;137915;3zwMVvkBe2qIKDObWgXw4N;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;254640;FALSO;17;74;1kdWw77ZpYOkhxeuhzU1j6;it’s time to go - bonus track;592;41;0;-12426;1;397;801;0.00139;9;416;151923;1kdWw77ZpYOkhxeuhzU1j6;40;6AORtDjduMM3bupSWzbTSG;evermore (deluxe version);7/01/2021;17
1;214706;FALSO;1;83;0lx2cLdOt3piJbcaXIV74f;willow;392;574;70;-9195;1;17;833;179;145;529;81112;0lx2cLdOt3piJbcaXIV74f;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;244000;VERDADERO;2;83;0sY6ZUTh4yoctD8VIXz339;champagne problems;462;24;0;-12077;1;377;92;0;113;32;171319;0sY6ZUTh4yoctD8VIXz339;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;185320;VERDADERO;3;75;5BK0uqwY9DNfZ630STAEaq;gold rush;512;462;90;-10491;1;408;83;166;121;353;11205;5BK0uqwY9DNfZ630STAEaq;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;229840;FALSO;4;76;7dW84mWkdWE5a6lFWxJCBG;‘tis the damn season;575;434;50;-8193;1;312;735;0.00659;105;348;145916;7dW84mWkdWE5a6lFWxJCBG;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;245440;;5;80;0PurA4JVJ8YQgSVopY8fn6;tolerate it;316;361;90;-10381;1;488;878;0.00267;797;221;74952;0PurA4JVJ8YQgSVopY8fn6;50;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
"1,215626,No,6,72,3RaT22zZsxVYxxKR7TAaYF,""no body, no crime (feat. HAIM)"",0.546,0.613,7.0,-7.589,0,0.0264,0.418,0.0,0.103,0.535,79.015,3RaT22zZsxVYxxKR7TAaYF,4.0,2Xoteh7uEpea4TohMxjtaq,evermore,2020-12-11,10";;;;;;;;;;;;;;;;;;;;;;;
1;315146;VERDADERO;7;71;73YUReisjb3A9ActdLLjJQ;happiness;559;334;110;-10733;1;376;87;0;114;211;122079;73YUReisjb3A9ActdLLjJQ;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;225880;FALSO;8;69;670fUmXf4KQekzbEgaXyPA;dorothea;605;488;40;-8322;1;264;696;0;129;354;119966;670fUmXf4KQekzbEgaXyPA;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;275320;FALSO;9;68;3k7ne7VmH43ZPWxPdvPUgR;coney island (feat. The National);537;537;80;-11266;1;617;819;904;142;292;107895;3k7ne7VmH43ZPWxPdvPUgR;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;260440;VERDADERO;10;74;19CSr8rwW05VJL2F91KFNK;ivy;515;545;20;-9277;1;353;855;0.00197;921;535;88856;19CSr8rwW05VJL2F91KFNK;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;275040;VERDADERO;11;72;1XjHRolIXL2M1EEOUsGGR4;cowboy like me;604;517;0;-9014;1;347;768;155;123;511;127967;1XjHRolIXL2M1EEOUsGGR4;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;215920;FALSO;12;68;2o2sgVJIgFXk8GQjWTgI6U;long story short;546;73;0;-7704;1;417;66;179;972;573;157895;2o2sgVJIgFXk8GQjWTgI6U;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;257773;FALSO;13;75;12ntTeqEeTg7GAVpe8Mhpl;marjorie;535;561;50;-11609;1;484;876;136;115;287;96103;12ntTeqEeTg7GAVpe8Mhpl;40;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;180653;FALSO;14;66;35rdVq36LMHQX0Suw9a6tK;closure;689;704;90;-10813;1;245;835;0.000483;134;92;151884;35rdVq36LMHQX0Suw9a6tK;50;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;304106;FALSO;15;71;3O5osWf1rSoKMwe6E9ZaXP;evermore (feat. Bon Iver);39;27;10;-10673;1;308;937;227;111;32;125177;3O5osWf1rSoKMwe6E9ZaXP;50;2Xoteh7uEpea4TohMxjtaq;evermore;11/12/2020;10
1;210240;VERDADERO;1;55;0P9wLFurlgumLXuqFEpw52;the 1;78;361;0;-6942;1;48;75;0.000714;108;163;139902;0P9wLFurlgumLXuqFEpw52;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;239560;FALSO;2;56;7zcnlq38eqNWyUF6eNaB5Z;cardigan;612;58;0;-8572;0;419;525;414;26;534;130045;7zcnlq38eqNWyUF6eNaB5Z;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;231000;VERDADERO;3;54;4ojxSyrEraN7d46BMBPThZ;the last great american dynasty;688;653;70;-8558;1;403;481;414;106;701;147991;4ojxSyrEraN7d46BMBPThZ;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;285640;FALSO;4;55;6kz2hkq1xQvDqPcUyBkw8f;exile (feat. Bon Iver);31;374;60;-8464;1;275;761;0.00246;11;16;75938;6kz2hkq1xQvDqPcUyBkw8f;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;255893;FALSO;5;55;0Oju1YcbPCJuUQQWoZNdJK;my tears ricochet;456;265;0;-10663;1;328;814;0;679;112;129947;0Oju1YcbPCJuUQQWoZNdJK;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;208973;FALSO;6;53;5jQyGzcwqAxwT5QUIMivoX;mirrorball;549;417;70;-10064;1;35;686;0.000019;604;347;110137;5jQyGzcwqAxwT5QUIMivoX;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;208906;FALSO;7;52;2vJ7QvyCiR4DaHxwO58izA;seven;602;494;40;-10813;1;277;888;0.00259;902;374;94955;2vJ7QvyCiR4DaHxwO58izA;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;261920;FALSO;8;55;1UHoF9p75IVsvUt6WdTYhn;august;387;634;50;-9222;1;363;553;0.00693;931;42;89567;1UHoF9p75IVsvUt6WdTYhn;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;195106;FALSO;9;53;5DnDBYrfGoxdnomqEAkFIv;this is me trying;511;478;90;-9837;1;322;312;0.00023;147;408;135882;5DnDBYrfGoxdnomqEAkFIv;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;190893;FALSO;10;53;7CVTowKpGPA2MsIbkTl2oc;illicit affairs;529;304;100;-10567;1;356;862;0;108;44;11958;7CVTowKpGPA2MsIbkTl2oc;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;252880;FALSO;11;53;4WHIqhrbdva5vQSrCuet3l;invisible string;651;459;40;-11128;0;507;859;0.00663;105;454;83455;4WHIqhrbdva5vQSrCuet3l;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;237266;VERDADERO;12;51;7klXN6RCN5Rj0VeYO5gBzU;mad woman;593;7;30;-9016;1;492;67;0.000677;116;451;141898;7klXN6RCN5Rj0VeYO5gBzU;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;289746;FALSO;13;50;5MFjHn1qfR9AsWuyzJLk1z;epiphany;317;254;10;-13679;1;286;727;326;867;103;93933;5MFjHn1qfR9AsWuyzJLk1z;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;294520;VERDADERO;14;52;2jhfs6moEAK13eLM6xim4l;betty;595;376;0;-8767;1;256;589;0;989;476;95946;2jhfs6moEAK13eLM6xim4l;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;234000;VERDADERO;15;50;0O9i6jhscByEJs1ipy5hu4;peace;644;284;50;-12879;1;821;916;0.00015;909;328;150072;0O9i6jhscByEJs1ipy5hu4;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;220040;FALSO;16;50;4XCYmu7QLySdIahgBALKJK;hoax;676;178;80;-1501;1;394;964;0.000079;135;404;11884;4XCYmu7QLySdIahgBALKJK;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;211813;FALSO;17;51;0zEprKYeuGOIZoHyu6O1E2;the lakes - bonus track;313;258;20;-11532;1;383;842;0.000013;948;268;179947;0zEprKYeuGOIZoHyu6O1E2;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;219893;VERDADERO;1;60;08J4bMHbILkwSIhbtrcvjN;the 1 - the long pond studio sessions;708;25;0;-10731;1;361;898;26;102;156;139803;08J4bMHbILkwSIhbtrcvjN;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;230680;FALSO;2;62;3EPgWM1zfTSzEc0z4AwWTM;cardigan - the long pond studio sessions;395;234;0;-9704;0;382;88;0;107;247;86478;3EPgWM1zfTSzEc0z4AwWTM;30;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;232346;FALSO;3;58;28tIMaewZuGR8urkvFhQyA;the last great american dynasty - the long pond studio sessions;64;618;70;-11715;1;379;743;4;574;614;147948;28tIMaewZuGR8urkvFhQyA;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;279893;FALSO;4;60;7N015NTIWGjQDddHUdHPoO;exile (feat. Bon Iver) - the long pond studio sessions;359;305;60;-10295;1;306;848;0.00674;111;108;151956;7N015NTIWGjQDddHUdHPoO;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;295173;FALSO;5;62;5mdNyCS7ttVcAyVYOIFEjs;my tears ricochet - the long pond studio sessions;531;172;0;-1234;1;351;946;0.00101;615;168;129007;5mdNyCS7ttVcAyVYOIFEjs;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;237373;FALSO;6;60;2yceD2hx5HhOLgkm1CITCi;mirrorball - the long pond studio sessions;509;386;20;-8434;1;272;78;0.00345;118;109;109993;2yceD2hx5HhOLgkm1CITCi;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;208986;FALSO;7;58;4cOWq0cVsKjxaQpRMbDoH1;seven - the long pond studio sessions;694;449;40;-1149;1;301;914;126;1;363;94963;4cOWq0cVsKjxaQpRMbDoH1;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;260000;FALSO;8;60;4MGexoZc12lqE0hYkq9YYx;august - the long pond studio sessions;554;663;50;-8961;1;324;5;0.00477;791;545;89977;4MGexoZc12lqE0hYkq9YYx;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;209293;FALSO;9;61;1gaLZjPrDnHQWJds2Jg4KT;this is me trying - the long pond studio sessions;435;332;90;-11611;1;31;928;898;867;157;68097;1gaLZjPrDnHQWJds2Jg4KT;30;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;183720;FALSO;10;60;560uQyz3p5G9WdnMX39xc6;illicit affairs - the long pond studio sessions;489;235;100;-10274;1;356;883;0;113;435;117699;560uQyz3p5G9WdnMX39xc6;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;257359;FALSO;11;58;5KByGq0JijSSDcy0qzuINs;invisible string - the long pond studio sessions;59;282;70;-10542;1;281;942;0.000485;11;351;83438;5KByGq0JijSSDcy0qzuINs;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;238333;VERDADERO;12;57;04xrhDrQ2WOW8GLwu7kbc0;mad woman - the long pond studio sessions;663;465;30;-10463;1;408;887;168;109;346;141834;04xrhDrQ2WOW8GLwu7kbc0;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;274880;FALSO;13;56;4yyKppX85ZkmlGOC2toBZA;epiphany - the long pond studio sessions;524;2;10;-13004;1;274;916;392;68;113;9387;4yyKppX85ZkmlGOC2toBZA;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;290040;VERDADERO;14;58;1mh5dObNoOvCfHmXnhvDEK;betty - the long pond studio sessions;538;316;90;-95;0;299;841;0;119;518;9568;1mh5dObNoOvCfHmXnhvDEK;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;214373;VERDADERO;15;57;4YHHz3VIXgNDGdoL9xC1tx;peace - the long pond studio sessions;619;344;50;-11472;1;647;93;0.00761;734;513;149897;4YHHz3VIXgNDGdoL9xC1tx;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;221800;FALSO;16;58;0QTBsdoJhamY3Aid3fOsOd;hoax - the long pond studio sessions;682;155;80;-13083;1;394;962;0;18;483;118832;0QTBsdoJhamY3Aid3fOsOd;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
2;199733;FALSO;17;59;6mqyTq948oap5AkyTsd6XF;the lakes - the long pond studio sessions;606;221;20;-11767;1;468;794;0;888;112;89844;6mqyTq948oap5AkyTsd6XF;40;0PZ7lAru5FDFHuirTkWe9Z;folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition];25/11/2020;34
1;210240;VERDADERO;1;74;4pfrrhvplbJZAIsfosGWQP;the 1;78;361;0;-6942;1;48;75;0.000714;108;163;139902;4pfrrhvplbJZAIsfosGWQP;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;239560;FALSO;2;75;0KRYCBwIpWYFNrXOmXbyUh;cardigan;612;58;0;-8572;0;419;525;414;26;534;130045;0KRYCBwIpWYFNrXOmXbyUh;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;231000;VERDADERO;3;73;2olxzvoFI9IpxqFeUv7WOX;the last great american dynasty;688;653;70;-8558;1;403;481;414;106;701;147991;2olxzvoFI9IpxqFeUv7WOX;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;285640;FALSO;4;74;5S4aYQAJOwJMAamANWlICO;exile (feat. Bon Iver);31;374;60;-8464;1;275;761;0.00246;11;16;75938;5S4aYQAJOwJMAamANWlICO;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;255893;FALSO;5;74;5P2bHCDM2tsgIaYWsZMhu5;my tears ricochet;456;265;0;-10663;1;328;814;0;679;112;129947;5P2bHCDM2tsgIaYWsZMhu5;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;208973;FALSO;6;73;2I8YAEA1VmCuP1wkJHMpTw;mirrorball;549;417;70;-10064;1;35;686;0.000019;604;347;110137;2I8YAEA1VmCuP1wkJHMpTw;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;208906;;7;72;76mOLcXOjOEhyY4mMF1l3r;seven;602;494;40;-10813;1;277;888;0.00259;902;374;94955;76mOLcXOjOEhyY4mMF1l3r;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;261920;FALSO;8;74;6nK2pIKFcRc5frrZKHgsiT;august;387;634;50;-9222;1;363;553;0.00693;931;42;89567;6nK2pIKFcRc5frrZKHgsiT;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;195106;FALSO;9;73;7cm50Lw03k6VvRauJtkyTj;this is me trying;511;478;90;-9837;1;322;312;0.00023;147;408;135882;7cm50Lw03k6VvRauJtkyTj;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;190893;FALSO;10;73;6DrLROM5MG9bxWHeEG5elq;illicit affairs;529;304;100;-10567;1;356;862;0;108;44;11958;6DrLROM5MG9bxWHeEG5elq;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;252880;FALSO;11;72;2ehRU518I0hYqMGQnk4lDY;invisible string;651;459;40;-11128;0;507;859;0.00663;105;454;83455;2ehRU518I0hYqMGQnk4lDY;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;237266;VERDADERO;12;70;0RP1kqoSPkVXsKiQNhMKzV;mad woman;593;7;30;-9016;1;492;67;0.000677;116;451;141898;0RP1kqoSPkVXsKiQNhMKzV;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;289746;FALSO;13;69;1EXa37LpSvi3OQ9UYQ28rD;epiphany;317;254;10;-13679;1;286;727;326;867;103;93933;1EXa37LpSvi3OQ9UYQ28rD;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;294520;VERDADERO;14;71;3IhtE4fkytdrtEfV34UzkD;betty;595;376;0;-8767;1;256;589;0;989;476;95946;3IhtE4fkytdrtEfV34UzkD;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;234000;VERDADERO;15;70;6JlI8Ay77m4nJvZTHvfT1J;peace;644;284;50;-12879;1;821;916;0.00015;909;328;150072;6JlI8Ay77m4nJvZTHvfT1J;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;220040;FALSO;16;69;0YeDG5HnKnG7jpArkzsSPa;hoax;676;178;80;-1501;1;394;964;0.000079;135;404;11884;0YeDG5HnKnG7jpArkzsSPa;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;211813;FALSO;17;73;0eFQWVz0qIxDOvhLpZ40P7;the lakes - bonus track;313;258;20;-11532;1;383;842;0.000013;948;268;179947;0eFQWVz0qIxDOvhLpZ40P7;40;1pzvBxYgT6OVwJLtHkrdQK;folklore (deluxe version);18/08/2020;17
1;232106;FALSO;1;60;2Fn01AIMyHbha2ceNQeOqw;Tim McGraw;58;491;0;-6462;1;251;575;0;121;425;76009;2Fn01AIMyHbha2ceNQeOqw;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;239560;FALSO;2;90;4R2kfaDFhslZEMJqAFNpdd;cardigan;613;581;0;-8588;0;424;537;345;25;551;130033;4R2kfaDFhslZEMJqAFNpdd;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;230999;VERDADERO;3;78;2Eeur20xVqfUoM3Q7EFPFt;the last great american dynasty;686;662;70;-8505;1;413;467;23;109;706;147922;2Eeur20xVqfUoM3Q7EFPFt;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;285634;FALSO;4;83;4pvb0WLRcMtbPGmtejJJ6y;exile (feat. Bon Iver);298;38;60;-8426;1;287;778;0.00562;11;152;75602;4pvb0WLRcMtbPGmtejJJ6y;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;255893;FALSO;5;82;1MgV7FIyNxIG7WzMRJV5HC;my tears ricochet;456;263;0;-1063;1;332;806;0;749;111;12986;1MgV7FIyNxIG7WzMRJV5HC;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;208977;FALSO;6;81;0ZNU020wNYvgW84iljPkPP;mirrorball;553;413;20;-10037;1;334;687;0.000233;594;379;110107;0ZNU020wNYvgW84iljPkPP;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;208906;FALSO;7;77;6KJqZcs9XDgVck7Lg9QOTC;seven;596;488;40;-10769;1;274;9;0.00027;91;415;94926;6KJqZcs9XDgVck7Lg9QOTC;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;261922;FALSO;8;91;3hUxzQpSfdDqwM3ZTFQY0K;august;532;623;50;-9208;1;331;538;0.00728;925;403;89937;3hUxzQpSfdDqwM3ZTFQY0K;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;195097;FALSO;9;80;7kt9e9LFSpN1zQtYEl19o1;this is me trying;515;476;90;-9843;1;328;314;0.00474;171;412;135886;7kt9e9LFSpN1zQtYEl19o1;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;190898;FALSO;10;81;2NmsngXHeC1GQ9wWrzhOMf;illicit affairs;559;31;100;-10445;1;338;881;0;106;46;119845;2NmsngXHeC1GQ9wWrzhOMf;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;252880;FALSO;11;79;6VsvKPJ4xjVNKpI8VVZ3SV;invisible string;653;452;40;-11143;0;55;838;0.00773;108;45;83433;6VsvKPJ4xjVNKpI8VVZ3SV;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;237258;VERDADERO;12;72;2QDyYdZyhlP2fp79KZX8Bi;mad woman;592;699;30;-8995;1;471;655;0.00168;114;506;141916;2QDyYdZyhlP2fp79KZX8Bi;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;289749;FALSO;13;70;08fa9LFcFBTcilB3iq2e2A;epiphany;354;267;10;-1369;1;281;731;402;858;113;94219;08fa9LFcFBTcilB3iq2e2A;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;294521;VERDADERO;14;78;5kI4eCXXzyuIUXjQra0Cxi;betty;593;377;0;-8761;1;253;6;0;976;502;95939;5kI4eCXXzyuIUXjQra0Cxi;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;234000;VERDADERO;15;72;7MbT4I8qGntX4fMdqMQgke;peace;647;272;50;-12906;1;916;918;0.00173;918;339;150044;7MbT4I8qGntX4fMdqMQgke;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;220042;FALSO;16;72;6MWoRt97mnSTXZhu3ggi9C;hoax;662;181;80;-15065;1;415;966;0.000386;133;429;118819;6MWoRt97mnSTXZhu3ggi9C;40;2fenSS68JI1h4Fo296JfGr;folklore;24/07/2020;16
1;170640;FALSO;1;77;43rA71bccXFGD4C8GOpIlN;I Forgot That You Existed;664;316;50;-10345;1;519;298;0.000203;812;541;92875;43rA71bccXFGD4C8GOpIlN;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;178426;FALSO;2;99;1BxfuPKGuaTgP7aM0Bbdwr;Cruel Summer;552;702;90;-5707;1;157;117;0.00206;105;564;169994;1BxfuPKGuaTgP7aM0Bbdwr;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;221306;FALSO;3;92;1dGr1c8CrMLDpV6mPbImSI;Lover;359;543;70;-7582;1;919;492;0.00158;118;453;68534;1dGr1c8CrMLDpV6mPbImSI;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;190360;FALSO;4;86;3RauEVgRgj1IuWdJ9fDs70;The Man;777;658;0;-5191;1;54;767;0;901;633;110048;3RauEVgRgj1IuWdJ9fDs70;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;211240;FALSO;5;82;3pHkh7d0lzM2AldUtz2x37;The Archer;292;574;0;-9375;1;401;12;569;663;166;124344;3pHkh7d0lzM2AldUtz2x37;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
1;173386;FALSO;6;78;2YWtcWi3a83pdEg3Gif4Pd;I Think He Knows;897;366;0;-8029;1;569;889;353;715;416;100003;2YWtcWi3a83pdEg3Gif4Pd;40;1NAmidJlEaVgA3MpcPFYGq;Lover;23/08/2019;18
